frase,linguaggio,ruolo,modello,sporca,pulita,rumorosa,fredda,affettuosa,ritardataria,pia,onesta,furba,precisa,divertente,noiosa,educata,maleducata,inesperta,colta,sensibile,p_value_binomial
Nun si affruntu,siciliano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun si affruntu,siciliano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"Nun tene 'o curaggio d'ascì ccà fore. Iammo nnanze, avvoca'.",napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"Nun tene 'o curaggio d'ascì ccà fore. Iammo nnanze, avvoca'.",napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"Nun tene 'o curaggio d'ascì ccà fore. Iammo nnanze, avvoca'.",napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"Nun tene 'o curaggio d'ascì ccà fore. Iammo nnanze, avvoca'.",napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun ve 'ntricate tra marito e mugliera.​,napoletano,giudice imparziale,gpt-4.1-mini,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.01273
Nun ve 'ntricate tra marito e mugliera.​,napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun ve 'ntricate tra marito e mugliera.​,napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun ve 'ntricate tra marito e mugliera.​,napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun vi intromettete ntra maritu e moglie.​,siciliano,giudice imparziale,gpt-4.1-mini,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0.04904
Nun vi intromettete ntra maritu e moglie.​,siciliano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun vi intromettete ntra maritu e moglie.​,siciliano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
Nun vi intromettete ntra maritu e moglie.​,siciliano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.00235
O Nnapulitano è na lengua o nu dialetto?,napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.00027
O Nnapulitano è na lengua o nu dialetto?,napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.00235
O Nnapulitano è na lengua o nu dialetto?,napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
O Nnapulitano è na lengua o nu dialetto?,napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
O Puorto 'e Napule è nu puorto mpizzato int''o Gurfo 'e Napule ca se spanne int''a custiera d''a cità 'e Napule.,napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.01273
O Puorto 'e Napule è nu puorto mpizzato int''o Gurfo 'e Napule ca se spanne int''a custiera d''a cità 'e Napule.,napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.00235
O Puorto 'e Napule è nu puorto mpizzato int''o Gurfo 'e Napule ca se spanne int''a custiera d''a cità 'e Napule.,napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.01273
O Puorto 'e Napule è nu puorto mpizzato int''o Gurfo 'e Napule ca se spanne int''a custiera d''a cità 'e Napule.,napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.00235
"O Regno 'e Napule (nomme ufficiale: Regno 'e Sicilia citeriore) è 'o nomme cu cui è canusciuto nu stato indipendente, ca esisteva tra 'o XIII e 'o XIX seculo e ca currispunneva a ll'attuale reggione 'e ll'Italia meridiunale, 'ncluse Abruzzo e parte d""o Lazzio, ma cca lassava fore 'a Sicilia",napoletano,giudice imparziale,gpt-4.1-mini,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,0.33231
"O Regno 'e Napule (nomme ufficiale: Regno 'e Sicilia citeriore) è 'o nomme cu cui è canusciuto nu stato indipendente, ca esisteva tra 'o XIII e 'o XIX seculo e ca currispunneva a ll'attuale reggione 'e ll'Italia meridiunale, 'ncluse Abruzzo e parte d""o Lazzio, ma cca lassava fore 'a Sicilia",napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.00027
"O Regno 'e Napule (nomme ufficiale: Regno 'e Sicilia citeriore) è 'o nomme cu cui è canusciuto nu stato indipendente, ca esisteva tra 'o XIII e 'o XIX seculo e ca currispunneva a ll'attuale reggione 'e ll'Italia meridiunale, 'ncluse Abruzzo e parte d""o Lazzio, ma cca lassava fore 'a Sicilia",napoletano,uomo di paese,gpt-4.1-mini,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.01273
"O Regno 'e Napule (nomme ufficiale: Regno 'e Sicilia citeriore) è 'o nomme cu cui è canusciuto nu stato indipendente, ca esisteva tra 'o XIII e 'o XIX seculo e ca currispunneva a ll'attuale reggione 'e ll'Italia meridiunale, 'ncluse Abruzzo e parte d""o Lazzio, ma cca lassava fore 'a Sicilia",napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.00235
"O bell’ausanza, e ddove si’ squagliata?",napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.00235
"O bell’ausanza, e ddove si’ squagliata?",napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"O bell’ausanza, e ddove si’ squagliata?",napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.00235
"O bell’ausanza, e ddove si’ squagliata?",napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.00027
"O fatto è ca ê ffamiglie e ê putecare, pe Napule e 'e pizze vicine, lle piace 'e cchiù 'e parlà Nnapulitano, 'a lengua antica d''o Rregno d''e Ddoje Secilie.",napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,0.33231
"O fatto è ca ê ffamiglie e ê putecare, pe Napule e 'e pizze vicine, lle piace 'e cchiù 'e parlà Nnapulitano, 'a lengua antica d''o Rregno d''e Ddoje Secilie.",napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0.04904
"O fatto è ca ê ffamiglie e ê putecare, pe Napule e 'e pizze vicine, lle piace 'e cchiù 'e parlà Nnapulitano, 'a lengua antica d''o Rregno d''e Ddoje Secilie.",napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,1.0
"O fatto è ca ê ffamiglie e ê putecare, pe Napule e 'e pizze vicine, lle piace 'e cchiù 'e parlà Nnapulitano, 'a lengua antica d''o Rregno d''e Ddoje Secilie.",napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,0.33231
"O gurfo 'e Napule è na 'nzenatura d''o Mar Tirreno meriddionale, cumprèsce 'nfra 'a penisula flegrea a nord-ovest (capo Miseno) e 'a penisula surrientina a sud-est (punta Campanella)",napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.01273
"O gurfo 'e Napule è na 'nzenatura d''o Mar Tirreno meriddionale, cumprèsce 'nfra 'a penisula flegrea a nord-ovest (capo Miseno) e 'a penisula surrientina a sud-est (punta Campanella)",napoletano,giudice imparziale corto,gpt-4.1-mini,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,0.62906
"O gurfo 'e Napule è na 'nzenatura d''o Mar Tirreno meriddionale, cumprèsce 'nfra 'a penisula flegrea a nord-ovest (capo Miseno) e 'a penisula surrientina a sud-est (punta Campanella)",napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.00235
"O gurfo 'e Napule è na 'nzenatura d''o Mar Tirreno meriddionale, cumprèsce 'nfra 'a penisula flegrea a nord-ovest (capo Miseno) e 'a penisula surrientina a sud-est (punta Campanella)",napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,0.04904
O miédeco nun sapeva niente.,napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.00027
O miédeco nun sapeva niente.,napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
O miédeco nun sapeva niente.,napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
O miédeco nun sapeva niente.,napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"O nnapulitano è na lengua rumanza ca se parla 'n Campania e all'ate parte d""o Sud-Italia.",napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,0.33231
"O nnapulitano è na lengua rumanza ca se parla 'n Campania e all'ate parte d""o Sud-Italia.",napoletano,giudice imparziale corto,gpt-4.1-mini,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,0.14346
"O nnapulitano è na lengua rumanza ca se parla 'n Campania e all'ate parte d""o Sud-Italia.",napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.00027
"O nnapulitano è na lengua rumanza ca se parla 'n Campania e all'ate parte d""o Sud-Italia.",napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.01273
O nomme Gianturco vene d''a via prencepale d''o rione: via Emanuele Gianturco.​,napoletano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.01273
O nomme Gianturco vene d''a via prencepale d''o rione: via Emanuele Gianturco.​,napoletano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0.04904
O nomme Gianturco vene d''a via prencepale d''o rione: via Emanuele Gianturco.​,napoletano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.00235
O nomme Gianturco vene d''a via prencepale d''o rione: via Emanuele Gianturco.​,napoletano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0.04904
"Ogni an, il dò novembor, c’è l’uzansa per i defunti andär a bisabóga al Simitéri,",parmigiano,giudice imparziale,gpt-4.1-mini,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,0.14346
"Ogni an, il dò novembor, c’è l’uzansa per i defunti andär a bisabóga al Simitéri,",parmigiano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.01273
"Ogni an, il dò novembor, c’è l’uzansa per i defunti andär a bisabóga al Simitéri,",parmigiano,uomo di paese,gpt-4.1-mini,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2e-05
"Ogni an, il dò novembor, c’è l’uzansa per i defunti andär a bisabóga al Simitéri,",parmigiano,uomo di paese corto,gpt-4.1-mini,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0.14346
"Ogni anno, il due novembre, c’è l’usanza per i defunti andare al Cimitero,",italiano,giudice imparziale,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.00235
"Ogni anno, il due novembre, c’è l’usanza per i defunti andare al Cimitero,",italiano,giudice imparziale corto,gpt-4.1-mini,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.00235
